id,name,professor,credit,type,dept,grade,is_online,is_english,lecture_type,slots,time_raw
529540-1,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트406"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트406)
529540-2,"SW융합코딩1
국문 ENG",박소현,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트516"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트516)
529540-3,"SW융합코딩1
국문 ENG",설진석,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트517"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트517)
529540-4,"SW융합코딩1
국문 ENG",김대원,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공420"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공420)
529540-5,"SW융합코딩1
국문 ENG",김선오,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공521)
529540-6,"SW융합코딩1
국문 ENG",조남수,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트416"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트416)
529540-7,"SW융합코딩1
국문 ENG",윤택영,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""미디어415"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(미디어415)
529540-8,"SW융합코딩1
국문 ENG",이성한,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""3공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(3공521)
529540-10,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [15, 16, 17, 18, 19], ""room"": ""소프트406"", ""start"": ""15"", ""end"": ""19""}]",수15~19(소프트406)
529520-1,"수학일반1
국문 ENG",김혁,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""사범310"", ""start"": ""15:00"", ""end"": ""20:00""}]",화7~12(사범310)
529520-2,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공524"", ""start"": ""09:00"", ""end"": ""14:00""}]",수1~6(2공524)
529520-3,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""2공524"", ""start"": ""15:00"", ""end"": ""20:00""}]",수7~12(2공524)
529520-4,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공204"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(2공204)
529520-5,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""1공105"", ""start"": ""15:00"", ""end"": ""20:00""}]",금7~12(1공105)
529520-6,"수학일반1
국문 ENG",이경복,3,학문기초,"AI융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [4, 5, 6, 7, 8, 9], ""room"": ""2공105"", ""start"": ""12:00"", ""end"": ""17:00""}]",목4~9(2공105)
529540-1,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트406"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트406)
529540-2,"SW융합코딩1
국문 ENG",박소현,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트516"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트516)
529540-3,"SW융합코딩1
국문 ENG",설진석,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트517"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트517)
529540-4,"SW융합코딩1
국문 ENG",김대원,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공420"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공420)
529540-5,"SW융합코딩1
국문 ENG",김선오,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공521)
529540-6,"SW융합코딩1
국문 ENG",조남수,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트416"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트416)
529540-7,"SW융합코딩1
국문 ENG",윤택영,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""미디어415"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(미디어415)
529540-8,"SW융합코딩1
국문 ENG",이성한,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""3공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(3공521)
529540-10,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [15, 16, 17, 18, 19], ""room"": ""소프트406"", ""start"": ""15"", ""end"": ""19""}]",수15~19(소프트406)
529520-1,"수학일반1
국문 ENG",김혁,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""사범310"", ""start"": ""15:00"", ""end"": ""20:00""}]",화7~12(사범310)
529520-2,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공524"", ""start"": ""09:00"", ""end"": ""14:00""}]",수1~6(2공524)
529520-3,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""2공524"", ""start"": ""15:00"", ""end"": ""20:00""}]",수7~12(2공524)
529520-4,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공204"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(2공204)
529520-5,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""1공105"", ""start"": ""15:00"", ""end"": ""20:00""}]",금7~12(1공105)
529520-6,"수학일반1
국문 ENG",이경복,3,학문기초,"AI융합대학

소프트웨어학과",1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [4, 5, 6, 7, 8, 9], ""room"": ""2공105"", ""start"": ""12:00"", ""end"": ""17:00""}]",목4~9(2공105)
529540-1,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트406"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트406)
529540-2,"SW융합코딩1
국문 ENG",박소현,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트516"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트516)
529540-3,"SW융합코딩1
국문 ENG",설진석,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트517"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트517)
529540-4,"SW융합코딩1
국문 ENG",김대원,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공420"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공420)
529540-5,"SW융합코딩1
국문 ENG",김선오,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공521)
529540-6,"SW융합코딩1
국문 ENG",조남수,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트416"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트416)
529540-7,"SW융합코딩1
국문 ENG",윤택영,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""미디어415"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(미디어415)
529540-8,"SW융합코딩1
국문 ENG",이성한,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""3공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(3공521)
529540-10,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [15, 16, 17, 18, 19], ""room"": ""소프트406"", ""start"": ""15"", ""end"": ""19""}]",수15~19(소프트406)
529520-1,"수학일반1
국문 ENG",김혁,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""사범310"", ""start"": ""15:00"", ""end"": ""20:00""}]",화7~12(사범310)
529520-2,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공524"", ""start"": ""09:00"", ""end"": ""14:00""}]",수1~6(2공524)
529520-3,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""2공524"", ""start"": ""15:00"", ""end"": ""20:00""}]",수7~12(2공524)
529520-4,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공204"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(2공204)
529520-5,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""1공105"", ""start"": ""15:00"", ""end"": ""20:00""}]",금7~12(1공105)
529520-6,"수학일반1
국문 ENG",이경복,3,학문기초,"AI융합대학

인공지능학과",1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [4, 5, 6, 7, 8, 9], ""room"": ""2공105"", ""start"": ""12:00"", ""end"": ""17:00""}]",목4~9(2공105)
529540-1,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트406"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트406)
529540-2,"SW융합코딩1
국문 ENG",박소현,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트516"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트516)
529540-3,"SW융합코딩1
국문 ENG",설진석,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트517"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트517)
529540-4,"SW융합코딩1
국문 ENG",김대원,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공420"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공420)
529540-5,"SW융합코딩1
국문 ENG",김선오,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공521)
529540-6,"SW융합코딩1
국문 ENG",조남수,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트416"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트416)
529540-7,"SW융합코딩1
국문 ENG",윤택영,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""미디어415"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(미디어415)
529540-8,"SW융합코딩1
국문 ENG",이성한,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""3공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(3공521)
529540-10,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [15, 16, 17, 18, 19], ""room"": ""소프트406"", ""start"": ""15"", ""end"": ""19""}]",수15~19(소프트406)
529520-1,"수학일반1
국문 ENG",김혁,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""사범310"", ""start"": ""15:00"", ""end"": ""20:00""}]",화7~12(사범310)
529520-2,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공524"", ""start"": ""09:00"", ""end"": ""14:00""}]",수1~6(2공524)
529520-3,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""2공524"", ""start"": ""15:00"", ""end"": ""20:00""}]",수7~12(2공524)
529520-4,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공204"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(2공204)
529520-5,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""1공105"", ""start"": ""15:00"", ""end"": ""20:00""}]",금7~12(1공105)
529520-6,"수학일반1
국문 ENG",이경복,3,학문기초,"AI융합대학

컴퓨터공학과",1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [4, 5, 6, 7, 8, 9], ""room"": ""2공105"", ""start"": ""12:00"", ""end"": ""17:00""}]",목4~9(2공105)
529540-1,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트406"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트406)
529540-2,"SW융합코딩1
국문 ENG",박소현,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트516"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트516)
529540-3,"SW융합코딩1
국문 ENG",설진석,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트517"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트517)
529540-4,"SW융합코딩1
국문 ENG",김대원,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공420"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공420)
529540-5,"SW융합코딩1
국문 ENG",김선오,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공521)
529540-6,"SW융합코딩1
국문 ENG",조남수,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트416"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트416)
529540-7,"SW융합코딩1
국문 ENG",윤택영,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""미디어415"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(미디어415)
529540-8,"SW융합코딩1
국문 ENG",이성한,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""3공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(3공521)
529540-10,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [15, 16, 17, 18, 19], ""room"": ""소프트406"", ""start"": ""15"", ""end"": ""19""}]",수15~19(소프트406)
529520-1,"수학일반1
국문 ENG",김혁,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""사범310"", ""start"": ""15:00"", ""end"": ""20:00""}]",화7~12(사범310)
529520-2,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공524"", ""start"": ""09:00"", ""end"": ""14:00""}]",수1~6(2공524)
529520-3,"수학일반1
국문 ENG",김형돈,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""2공524"", ""start"": ""15:00"", ""end"": ""20:00""}]",수7~12(2공524)
529520-4,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공204"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(2공204)
529520-5,"수학일반1
국문 ENG",김연욱,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""1공105"", ""start"": ""15:00"", ""end"": ""20:00""}]",금7~12(1공105)
529520-6,"수학일반1
국문 ENG",이경복,3,학문기초,"AI융합대학

통계데이터사이언스학과",1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [4, 5, 6, 7, 8, 9], ""room"": ""2공105"", ""start"": ""12:00"", ""end"": ""17:00""}]",목4~9(2공105)
528520-1,"Critical Thinking
국문 ENG",크리스토퍼 헨리 랭,3,필수교양,"SW융합대학

SW융합학부

글로벌SW융합전공",1,False,True,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문203"", ""start"": """", ""end"": """"}]","월16~18(인문203)

화16~18(인문203)"
528390-1,"Oral Communication
국문 ENG",나탈리할레만스,3,필수교양,"SW융합대학

SW융합학부

글로벌SW융합전공",1,False,True,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""국제402"", ""start"": """", ""end"": """"}]","월7~9(국제506)

수4~6(국제402)"
529540-1,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트406"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트406)
529540-2,"SW융합코딩1
국문 ENG",박소현,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트516"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트516)
529540-3,"SW융합코딩1
국문 ENG",설진석,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트517"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트517)
529540-4,"SW융합코딩1
국문 ENG",김대원,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공420"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공420)
529540-5,"SW융합코딩1
국문 ENG",김선오,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""2공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(2공521)
529540-6,"SW융합코딩1
국문 ENG",조남수,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""소프트416"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(소프트416)
529540-7,"SW융합코딩1
국문 ENG",윤택영,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""미디어415"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(미디어415)
529540-8,"SW융합코딩1
국문 ENG",이성한,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""3공521"", ""start"": ""09:00"", ""end"": ""14:00""}]",화1~6(3공521)
529540-10,"SW융합코딩1
국문 ENG",최동빈,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [15, 16, 17, 18, 19], ""room"": ""소프트406"", ""start"": ""15"", ""end"": ""19""}]",수15~19(소프트406)
529520-1,"수학일반1
국문 ENG",김혁,3,학문기초,"SW융합대학

사이버보안학과",1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""사범310"", ""start"": ""15:00"", ""end"": ""20:00""}]",화7~12(사범310)
